time,obs,model
2018-09-24 14:00:00,2.4,276.259521484375
2018-09-24 15:00:00,2.3,276.2041015625
2018-09-24 16:00:00,2.3,276.211669921875
2018-09-24 17:00:00,2.2,275.990478515625
2018-09-24 18:00:00,2.2,275.2236328125
2018-09-24 19:00:00,2.2,275.138671875
2018-09-24 20:00:00,2.2,275.109375
2018-09-24 21:00:00,2.1,275.035400390625
2018-09-24 22:00:00,2.0,275.043701171875
2018-09-24 23:00:00,1.9,275.027099609375
2018-09-25 00:00:00,1.9,275.01708984375
2018-09-25 01:00:00,1.9,275.0234375
2018-09-25 02:00:00,1.8,275.028076171875
2018-09-25 03:00:00,1.7,275.09033203125
2018-09-25 04:00:00,1.6,274.989013671875
2018-09-25 05:00:00,1.5,275.092529296875
2018-09-25 06:00:00,1.5,275.4228515625
2018-09-25 07:00:00,1.6,275.546142578125
2018-09-25 08:00:00,1.8,275.436279296875
2018-09-25 09:00:00,2.0,275.4228515625
2018-09-25 10:00:00,2.5,275.4951171875
2018-09-25 11:00:00,2.2,275.755126953125
2018-09-25 12:00:00,2.3,275.272705078125
2018-09-25 13:00:00,2.2,274.991455078125
2018-09-25 14:00:00,1.9,274.74951171875
2018-09-25 15:00:00,1.8,274.564208984375
2018-09-25 16:00:00,1.6,274.43798828125
2018-09-25 17:00:00,1.5,274.342041015625
2018-09-25 18:00:00,1.2,274.05712890625
2018-09-25 19:00:00,1.0,273.931396484375
2018-09-25 20:00:00,0.8,273.821044921875
2018-09-25 21:00:00,0.5,273.781494140625
2018-09-25 22:00:00,0.2,273.67578125
2018-09-25 23:00:00,0.1,273.694580078125
2018-09-26 00:00:00,0.0,273.447021484375
2018-09-26 01:00:00,-0.4,273.4072265625
2018-09-26 02:00:00,-0.5,273.342529296875
2018-09-26 03:00:00,-0.5,273.2939453125
2018-09-26 04:00:00,-0.7,273.13037109375
2018-09-26 05:00:00,-0.8,272.958740234375
2018-09-26 06:00:00,-1.0,272.72265625
2018-09-26 07:00:00,-1.1,272.59326171875
2018-09-26 08:00:00,-1.2,272.520751953125
2018-09-26 09:00:00,-1.3,272.4541015625
2018-09-26 10:00:00,-1.3,272.3701171875
2018-09-26 11:00:00,-1.4,272.251708984375
2018-09-26 12:00:00,-1.5,272.0820007324219
2018-09-26 13:00:00,-1.9,271.8944091796875
2018-09-26 14:00:00,-1.8,271.751953125
2018-09-26 15:00:00,-2.0,271.668212890625
2018-09-26 16:00:00,-1.9,271.610107421875
2018-09-26 17:00:00,-2.0,271.534912109375
2018-09-26 18:00:00,-2.0,271.073486328125
2018-09-26 19:00:00,-2.0,270.9908447265625
2018-09-26 20:00:00,-2.2,270.9244079589844
2018-09-26 21:00:00,-2.2,270.8349609375
2018-09-26 22:00:00,-2.2,270.77496337890625
2018-09-26 23:00:00,-2.2,270.77886962890625
2018-09-27 00:00:00,-2.3,270.78167724609375
2018-09-27 01:00:00,-2.5,270.71258544921875
2018-09-27 02:00:00,-2.4,270.66534423828125
2018-09-27 03:00:00,-2.9,270.5754089355469
2018-09-27 04:00:00,-2.9,270.290283203125
2018-09-27 05:00:00,-3.1,270.1315002441406
2018-09-27 06:00:00,-4.1,269.23687744140625
2018-09-27 07:00:00,-4.0,268.0777893066406
2018-09-27 08:00:00,-3.2,268.38970947265625
2018-09-27 09:00:00,-3.0,268.93670654296875
2018-09-27 10:00:00,-2.8,269.71575927734375
2018-09-27 11:00:00,-2.7,270.209716796875
2018-09-27 12:00:00,-3.0,270.46826171875
2018-09-27 13:00:00,-3.3,270.611572265625
2018-09-27 14:00:00,-3.4,270.4638671875
2018-09-27 15:00:00,-3.4,270.191162109375
2018-09-27 16:00:00,-3.9,269.605224609375
2018-09-27 17:00:00,-3.8,269.6162109375
2018-09-27 18:00:00,-3.5,269.13995361328125
2018-09-27 19:00:00,-3.2,269.14825439453125
2018-09-27 20:00:00,-3.1,269.08935546875
2018-09-27 21:00:00,-2.8,269.0078125
2018-09-27 22:00:00,-3.0,269.197509765625
2018-09-27 23:00:00,-3.1,269.27313232421875
2018-09-28 00:00:00,-3.0,269.10791015625
2018-09-28 01:00:00,-3.3,269.13909912109375
2018-09-28 02:00:00,-3.6,269.13458251953125
2018-09-28 03:00:00,-3.7,269.4956970214844
2018-09-28 04:00:00,-3.3,269.99737548828125
2018-09-28 05:00:00,-2.8,270.2346496582031
2018-09-28 06:00:00,-2.8,270.41357421875
2018-09-28 07:00:00,-2.8,270.688720703125
2018-09-28 08:00:00,-2.6,270.7802734375
2018-09-28 09:00:00,-2.3,270.796630859375
2018-09-28 10:00:00,-2.5,271.153076171875
2018-09-28 11:00:00,-2.4,270.876220703125
2018-09-28 12:00:00,-2.1,270.798095703125
2018-09-28 13:00:00,-2.4,270.8466796875
2018-09-28 14:00:00,-2.1,270.441650390625
2018-09-28 15:00:00,-4.0,269.732421875
2018-09-28 16:00:00,-5.1,268.6943359375
2018-09-28 17:00:00,-5.0,268.22119140625
2018-09-28 18:00:00,-4.6,267.50341796875
2018-09-28 19:00:00,-4.6,267.7827453613281
2018-09-28 20:00:00,-4.2,267.7442321777344
2018-09-28 21:00:00,-4.8,268.3912658691406
2018-09-28 22:00:00,-5.1,268.9372253417969
2018-09-28 23:00:00,-5.4,268.1922302246094
2018-09-29 00:00:00,-5.0,267.37518310546875
2018-09-29 01:00:00,-5.1,267.22235107421875
