time,obs,model
2018-09-22 15:00:00,10.4,11.267494670831958
2018-09-22 16:00:00,9.8,11.325428693122738
2018-09-22 17:00:00,12.2,11.615590871494454
2018-09-22 18:00:00,10.8,12.787649180268327
2018-09-22 19:00:00,11.4,12.119729695846795
2018-09-22 20:00:00,10.0,12.07892972133254
2018-09-22 21:00:00,11.1,11.799975663499467
2018-09-22 22:00:00,10.3,11.685314932983527
2018-09-22 23:00:00,11.1,11.982679582854228
2018-09-23 00:00:00,12.0,11.232832292047698
2018-09-23 01:00:00,12.3,11.649827266607728
2018-09-23 02:00:00,13.0,12.501121775836634
2018-09-23 03:00:00,15.1,12.740485736683693
2018-09-23 04:00:00,15.2,13.554859734136292
2018-09-23 05:00:00,13.7,14.668191368150858
2018-09-23 06:00:00,11.9,18.51559285994046
2018-09-23 07:00:00,14.1,17.07872004052576
2018-09-23 08:00:00,12.7,15.663510160149588
2018-09-23 09:00:00,12.8,16.848880248402267
2018-09-23 10:00:00,13.0,18.388878388544306
2018-09-23 11:00:00,12.0,15.820609082868133
2018-09-23 12:00:00,11.1,16.653487729735566
2018-09-23 13:00:00,11.1,17.257666611821126
2018-09-23 14:00:00,10.9,15.278823379032048
2018-09-23 15:00:00,7.6,12.430157051352532
2018-09-23 16:00:00,8.8,11.995400500971652
2018-09-23 17:00:00,9.4,12.705457484968566
2018-09-23 18:00:00,11.9,9.423799182274209
2018-09-23 19:00:00,9.6,9.333748354085959
2018-09-23 20:00:00,8.0,7.158186871144575
2018-09-23 21:00:00,5.7,5.337584212127957
2018-09-23 22:00:00,7.6,7.432957391968577
2018-09-23 23:00:00,7.7,8.281820256014356
2018-09-24 00:00:00,5.4,7.682745478960137
2018-09-24 01:00:00,4.9,7.058374601001043
2018-09-24 02:00:00,5.6,6.2999720376014805
2018-09-24 03:00:00,6.3,6.7465704223241385
2018-09-24 04:00:00,7.6,6.6121251942897254
2018-09-24 05:00:00,6.4,6.190237037175233
2018-09-24 06:00:00,6.6,5.3801711291355945
2018-09-24 07:00:00,5.7,5.476651657619485
2018-09-24 08:00:00,5.3,5.172988264694781
2018-09-24 09:00:00,5.2,5.013050595149749
2018-09-24 10:00:00,4.7,5.1319226287575415
2018-09-24 11:00:00,5.0,5.274771062574493
2018-09-24 12:00:00,3.9,5.1467669588571985
2018-09-24 13:00:00,4.8,4.734768187055861
2018-09-24 14:00:00,4.8,4.266311310831376
2018-09-24 15:00:00,3.9,3.200723184883379
2018-09-24 16:00:00,1.8,3.1373177950412545
2018-09-24 17:00:00,1.6,2.562226257589397
2018-09-24 18:00:00,0.0,2.742433368495878
2018-09-24 19:00:00,0.0,1.465620480918831
2018-09-24 20:00:00,0.0,1.4842305966458769
2018-09-24 21:00:00,0.5,1.150279067221293
2018-09-24 22:00:00,1.3,1.2151634065609347
2018-09-24 23:00:00,0.6,1.0791979440307544
2018-09-25 00:00:00,0.0,1.2841266345534779
2018-09-25 01:00:00,1.0,1.919311177948128
2018-09-25 02:00:00,1.3,3.116731309135378
2018-09-25 03:00:00,0.8,4.483084356681356
2018-09-25 04:00:00,0.4,5.173186628549064
2018-09-25 05:00:00,0.6,6.0565603202310845
2018-09-25 06:00:00,5.1,6.80586913893649
2018-09-25 07:00:00,6.2,7.246922333017047
2018-09-25 08:00:00,8.0,7.885706813484901
2018-09-25 09:00:00,4.4,8.11733036447906
2018-09-25 10:00:00,5.7,7.52917071878746
2018-09-25 11:00:00,3.8,7.813026593580874
2018-09-25 12:00:00,4.7,7.415807552799374
2018-09-25 13:00:00,4.9,6.142571604229448
2018-09-25 14:00:00,6.8,3.6389026415098282
2018-09-25 15:00:00,6.2,4.4169400448433995
2018-09-25 16:00:00,5.0,7.895681441833137
2018-09-25 17:00:00,5.8,8.515345017616314
2018-09-25 18:00:00,3.7,3.6719305805301414
2018-09-25 19:00:00,4.1,3.193933464499061
2018-09-25 20:00:00,4.5,2.988540697989579
2018-09-25 21:00:00,1.7,3.0811402709488407
2018-09-25 22:00:00,3.1,3.6483380387858064
2018-09-25 23:00:00,2.6,3.065089785083791
2018-09-26 00:00:00,0.7,3.415931172796477
2018-09-26 01:00:00,5.2,2.911302010713249
2018-09-26 02:00:00,2.5,0.8664645368887944
2018-09-26 03:00:00,4.8,1.85980835040058
2018-09-26 04:00:00,4.1,0.8017944996625872
2018-09-26 05:00:00,5.1,0.48771278860291534
2018-09-26 06:00:00,3.7,3.019021922751829
2018-09-26 07:00:00,1.6,2.8397488794654526
2018-09-26 08:00:00,0.8,1.2524476406247125
2018-09-26 09:00:00,1.2,1.2296317508376855
2018-09-26 10:00:00,0.8,1.9943343618586775
2018-09-26 11:00:00,0.5,2.9602566945403233
2018-09-26 12:00:00,1.0,3.6537373051665902
2018-09-26 13:00:00,0.0,3.7239804709605693
2018-09-26 14:00:00,1.0,5.171045888035792
2018-09-26 15:00:00,0.6,6.440171363398757
2018-09-26 16:00:00,0.6,7.81776043601128
2018-09-26 17:00:00,4.3,7.410882844829954
2018-09-26 18:00:00,3.3,6.411446301479707
2018-09-26 19:00:00,2.3,7.5872787719852735
2018-09-26 20:00:00,4.4,8.703719332826017
2018-09-26 21:00:00,3.3,9.116300851943432
2018-09-26 22:00:00,2.1,11.15393042292243
2018-09-26 23:00:00,3.1,12.490959255011264
2018-09-27 00:00:00,2.2,13.599710775553682
2018-09-27 01:00:00,3.1,13.591095623569993
2018-09-27 02:00:00,1.8,10.87078424932224
2018-09-27 03:00:00,2.7,8.111029248572057
2018-09-27 04:00:00,1.4,3.964199671554109
2018-09-27 05:00:00,2.0,5.112648198374478
2018-09-27 06:00:00,4.1,3.3011162401665453
2018-09-27 07:00:00,1.3,3.234080130731486
2018-09-27 08:00:00,4.2,3.2346248806610185
2018-09-27 09:00:00,6.0,3.353716675958561
2018-09-27 10:00:00,3.0,3.320723492486209
2018-09-27 11:00:00,6.7,2.951255893079342
2018-09-27 12:00:00,6.6,3.3169222408975227
2018-09-27 13:00:00,5.2,3.6097370973418923
2018-09-27 14:00:00,4.5,3.2915409563098907
2018-09-27 15:00:00,5.0,2.70171915000598
2018-09-27 16:00:00,3.8,2.9634282649667774
2018-09-27 17:00:00,3.8,3.378322661172364
2018-09-27 18:00:00,3.5,3.1846480232871204
2018-09-27 19:00:00,2.0,3.1718294488050787
2018-09-27 20:00:00,2.0,3.057852351923577
2018-09-27 21:00:00,4.1,3.505641749861092
2018-09-27 22:00:00,3.1,2.802222738851644
2018-09-27 23:00:00,2.0,3.355167468648291
2018-09-28 00:00:00,2.4,2.6324090393813147
2018-09-28 01:00:00,2.9,2.3669532181533013
2018-09-28 02:00:00,4.0,2.867270985565035
2018-09-28 03:00:00,3.5,2.847419969674936
2018-09-28 04:00:00,4.2,3.278016740813225
2018-09-28 05:00:00,3.5,3.317087272031877
2018-09-28 06:00:00,4.7,3.481786202411308
2018-09-28 07:00:00,4.6,3.5021585892475975
2018-09-28 08:00:00,3.2,3.6159665908282848
2018-09-28 09:00:00,2.3,3.413191136388425
2018-09-28 10:00:00,4.5,3.540690538114611
2018-09-28 11:00:00,4.6,3.67764322630842
2018-09-28 12:00:00,4.7,3.611508090051755
2018-09-28 13:00:00,3.8,3.57170228181765
2018-09-28 14:00:00,4.3,3.5448293290261277
2018-09-28 15:00:00,5.1,2.8630704086551892
2018-09-28 16:00:00,4.5,3.741628075438181
2018-09-28 17:00:00,5.8,4.667199286084256
2018-09-28 18:00:00,5.0,4.128997022195797
2018-09-28 19:00:00,5.0,3.9507869998768594
2018-09-28 20:00:00,4.3,2.8517996075437897
2018-09-28 21:00:00,5.2,2.927078265166505
2018-09-28 22:00:00,4.9,2.5282002667703574
2018-09-28 23:00:00,4.0,3.4762190402674524
2018-09-29 00:00:00,5.6,4.400197735591514
2018-09-29 01:00:00,5.1,3.0661166886571545
2018-09-29 02:00:00,4.2,2.2477025912655213
2018-09-29 03:00:00,5.2,2.4376213826009425
2018-09-29 04:00:00,4.2,2.1790569309397054
2018-09-29 05:00:00,0.7,2.5539325683581984
2018-09-29 06:00:00,1.1,2.2074232445373227
2018-09-29 07:00:00,0.7,1.7391683650804362
2018-09-29 08:00:00,1.6,1.9965399973030062
2018-09-29 09:00:00,1.4,2.660678268949592
2018-09-29 10:00:00,0.5,2.4645403933768133
2018-09-29 11:00:00,2.1,1.7288857963445006
2018-09-29 12:00:00,1.6,0.3719138269430704
2018-09-29 13:00:00,1.6,0.5874213439963358
2018-09-29 14:00:00,2.7,1.708979631689846
2018-09-29 15:00:00,3.1,1.1760269871424314
2018-09-29 16:00:00,4.6,2.49223523707097
2018-09-29 17:00:00,4.2,3.4009774373850306
2018-09-29 18:00:00,1.8,3.5375310350546196
2018-09-29 19:00:00,1.1,3.6408687395356387
2018-09-29 20:00:00,1.8,3.3823392682396713
2018-09-29 21:00:00,1.0,3.733523475255406
2018-09-29 22:00:00,1.4,3.683183115201771
2018-09-29 23:00:00,1.3,3.6002459653963284
2018-09-30 00:00:00,1.5,3.5507944104713483
2018-09-30 01:00:00,0.9,3.4163497839884043
2018-09-30 02:00:00,2.9,3.4829699501671114
2018-09-30 03:00:00,1.8,3.639200742396197
2018-09-30 04:00:00,1.3,3.4573742712499995
2018-09-30 05:00:00,1.5,3.209195520718199
2018-09-30 06:00:00,1.4,3.120786802168229
2018-09-30 07:00:00,4.0,3.0695458151378796
2018-09-30 08:00:00,3.7,2.529144258939303
2018-09-30 09:00:00,3.4,1.5838154845033674
